bossName,bossDifficulty,bossReqQuest,bossReqLevel,bossLevel, bossHP ,bossHPStr,bossHPperPhase,isHpRevision,bossDef,bossForce,rewardItem1,rewardItem1Name,rewardItem2,rewardItem2Name,rewardItem3,rewardItem3Name,rewardItem4,rewardItem4Name,bossPattern1,bossPattern2,bossPattern3,bossPattern4,bossTip
,,,,,,,,,,,,,,,,,,,"[흑염] : 혼돈 맵 곳곳에 배치되어 있습니다. [흑운]이 주변에 있을 때나 혼돈이 [폭주] 상태일 때 활성화됩니다.\최대 체력의 40% 피해, 슈퍼 넉백, 1초 동안 스턴 상태이상\강화된 상태일 땐 최대 체력의 70% 피해",[돌진] : 혼돈이 전방으로 돌진합니다. 최대 체력의 20% 피해,"[흑염] : 혼돈 맵 곳곳에 배치되어 있습니다. [흑운]이 주변에 있을 때나 혼돈이 [폭주] 상태일 때 활성화됩니다.\최대 체력의 40% 피해, 슈퍼 넉백, 1초 동안 스턴 상태이상\강화된 상태일 땐 최대 체력의 70% 피해","[흑염] : 혼돈 맵 곳곳에 배치되어 있습니다. [흑운]이 주변에 있을 때나 혼돈이 [폭주] 상태일 때 활성화됩니다.\최대 체력의 40% 피해, 슈퍼 넉백, 1초 동안 스턴 상태이상\강화된 상태일 땐 최대 체력의 70% 피해",
,,,,,,,,,,,,,,,,,,,[돌진] : 혼돈이 전방으로 돌진합니다. 최대 체력의 20% 피해,"[사슬] : 혼돈이 플레이어 한 명을 지정해, 자신의 목에 걸린 사슬에서 투사체 6개를 발사합니다. 첫 타격은 최대 체력의 30% 피해, 이후 타격은 5% 피해",[돌진] : 혼돈이 전방으로 돌진합니다. 최대 체력의 20% 피해,[돌진] : 혼돈이 전방으로 돌진합니다. 최대 체력의 20% 피해,
,,,,,,,,,,,,,,,,,,,"[사슬] : 혼돈이 플레이어 한 명을 지정해, 자신의 목에 걸린 사슬에서 투사체 6개를 발사합니다. 첫 타격은 최대 체력의 30% 피해, 이후 타격은 5% 피해","[폭풍] : 혼돈이 보랏빛 기운을 뿜습니다. 최대 체력의 15% 피해, 10초 동안 받는 피해 40% 증가, 플레이어의 최종 데미지 10% 감소","[사슬] : 혼돈이 플레이어 한 명을 지정해, 자신의 목에 걸린 사슬에서 투사체 6개를 발사합니다. 첫 타격은 최대 체력의 30% 피해, 이후 타격은 5% 피해","[사슬] : 혼돈이 플레이어 한 명을 지정해, 자신의 목에 걸린 사슬에서 투사체 6개를 발사합니다. 첫 타격은 최대 체력의 30% 피해, 이후 타격은 5% 피해",
,,,,,,,,,,,,,,,,,,,"[폭풍] : 혼돈이 보랏빛 기운을 뿜습니다. 최대 체력의 15% 피해, 10초 동안 받는 피해 40% 증가, 플레이어의 최종 데미지 10% 감소","[폭발] : 혼돈이 지면을 내려쳐, 양쪽으로 흑염을 폭발시킵니다. 최대 체력의 45% 피해","[폭풍] : 혼돈이 보랏빛 기운을 뿜습니다. 최대 체력의 15% 피해, 10초 동안 받는 피해 40% 증가, 플레이어의 최종 데미지 10% 감소","[폭풍] : 혼돈이 보랏빛 기운을 뿜습니다. 최대 체력의 15% 피해, 10초 동안 받는 피해 40% 증가, 플레이어의 최종 데미지 10% 감소",
,,,,,,,,,,,,,,,,,,,"[폭발] : 혼돈이 지면을 내려쳐, 양쪽으로 흑염을 폭발시킵니다. 최대 체력의 45% 피해","[할퀴기] : 혼돈이 빠르게 뒤로 돈 후, 할퀴는 공격을 합니다. 최대 체력의 40% 피해","[폭발] : 혼돈이 지면을 내려쳐, 양쪽으로 흑염을 폭발시킵니다. 최대 체력의 45% 피해","[폭발] : 혼돈이 지면을 내려쳐, 양쪽으로 흑염을 폭발시킵니다. 최대 체력의 45% 피해",
,,,,,,,,,,,,,,,,,,,"[할퀴기] : 혼돈이 빠르게 뒤로 돈 후, 할퀴는 공격을 합니다. 최대 체력의 40% 피해","[흑운] : 혼돈의 위치 반대편에서 흑운이 생성됩니다. 틱 당 최대 체력의 1% 피해\혼돈은 [흑운] 을 향해 이동합니다. 혼돈의 전방에서 혼돈을 공격하여 저지해야 합니다.\혼돈이 흑운에 접근 시, 혼돈의 체력이 회복되며, 혼돈의 피해가 10% 증가하며 [폭주] 가 즉시 발생합니다.","[할퀴기] : 혼돈이 빠르게 뒤로 돈 후, 할퀴는 공격을 합니다. 최대 체력의 40% 피해","[할퀴기] : 혼돈이 빠르게 뒤로 돈 후, 할퀴는 공격을 합니다. 최대 체력의 40% 피해",
,,,,,,,,,,,,,,,,,,,"[흑운] : 혼돈의 위치 반대편에서 흑운이 생성됩니다. 틱 당 최대 체력의 1% 피해\혼돈은 [흑운] 을 향해 이동합니다. 혼돈의 전방에서 혼돈을 공격하여 저지해야 합니다.\혼돈이 흑운에 접근 시, 혼돈의 체력이 회복되며, 혼돈의 피해가 10% 증가하며 [폭주] 가 즉시 발생합니다.","[가을의 가호] : 가을의 균형을 유지한 상태로 혼돈 처치 시, 모든 파티원의 최종 데미지가 10% 증가합니다.","[흑운] : 혼돈의 위치 반대편에서 흑운이 생성됩니다. 틱 당 최대 체력의 1% 피해\혼돈은 [흑운] 을 향해 이동합니다. 혼돈의 전방에서 혼돈을 공격하여 저지해야 합니다.\혼돈이 흑운에 접근 시, 혼돈의 체력이 회복되며, 혼돈의 피해가 10% 증가하며 [폭주] 가 즉시 발생합니다.","[흑운] : 혼돈의 위치 반대편에서 흑운이 생성됩니다. 틱 당 최대 체력의 1% 피해\혼돈은 [흑운] 을 향해 이동합니다. 혼돈의 전방에서 혼돈을 공격하여 저지해야 합니다.\혼돈이 흑운에 접근 시, 혼돈의 체력이 회복되며, 혼돈의 피해가 10% 증가하며 [폭주] 가 즉시 발생합니다.",
,,,,,,,,,,,,,,,,,,,"[가을의 가호] : 가을의 균형을 유지한 상태로 혼돈 처치 시, 모든 파티원의 최종 데미지가 10% 증가합니다.",,"[가을의 가호] : 가을의 균형을 유지한 상태로 혼돈 처치 시, 모든 파티원의 최종 데미지가 10% 증가합니다.","[가을의 가호] : 가을의 균형을 유지한 상태로 혼돈 처치 시, 모든 파티원의 최종 데미지가 10% 증가합니다.",
,,,,,,,,,,,,,,,,,,,,2페이즈,,,
,,,,,,,,,,,,,,,,,,,2페이즈,[개화] 패턴의 [계절의 기운] 증감량이 110 으로 설정됩니다.,2페이즈,2페이즈,
,,,,,,,,,,,,,,,,,,,[개화] 패턴의 [계절의 기운] 증감량이 100 으로 설정됩니다.,"카링은 3개 사흉을 모두 흡수하여, 사흉의 패턴을 사용합니다.",[개화] 패턴의 [계절의 기운] 증감량이 110 으로 설정됩니다.,[개화] 패턴의 [계절의 기운] 증감량이 150 으로 설정됩니다.,
,,,,,,,,,,,,,,,,,,,"카링은 3개 사흉을 모두 흡수하여, 사흉의 패턴을 사용합니다.",,"카링은 3개 사흉을 모두 흡수하여, 사흉의 패턴을 사용합니다.","카링은 3개 사흉을 모두 흡수하여, 사흉의 패턴을 사용합니다.",
,,,,,,,,,,,,,,,,,,,,카링 패턴,,,
,,,,,,,,,,,,,,,,,,,카링 패턴,[궁기 - 비행] : 카링이 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 25% 피해\봄의 기운 20 증가\카링과 가장 가까운 곳으로는 날아가지 않습니다.,카링 패턴,카링 패턴,
,,,,,,,,,,,,,,,,,,,[궁기 - 비행] : 카링이 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 25% 피해\봄의 기운 20 증가\카링과 가장 가까운 곳으로는 날아가지 않습니다.,"[궁기 - 날갯짓] : 카링이 날개를 휘둘러 전방을 공격합니다. 최대 체력의 40% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 150 증가\재사용 대기시간 : 12초",[궁기 - 비행] : 카링이 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 25% 피해\봄의 기운 20 증가\카링과 가장 가까운 곳으로는 날아가지 않습니다.,[궁기 - 비행] : 카링이 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 25% 피해\봄의 기운 20 증가\카링과 가장 가까운 곳으로는 날아가지 않습니다.,
,,,,,,,,,,,,,,,,,,,"[궁기 - 날갯짓] : 카링이 날개를 휘둘러 전방을 공격합니다. 최대 체력의 40% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 150 증가\재사용 대기시간 : 12초",[도올 - 감전 지대] : 카링이 8초 동안 다수의 감전 지대를 생성합니다. 틱 당 최대 체력의 10% 피해\여름의 기운 20 증가,"[궁기 - 날갯짓] : 카링이 날개를 휘둘러 전방을 공격합니다. 최대 체력의 40% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 150 증가\재사용 대기시간 : 12초","[궁기 - 날갯짓] : 카링이 날개를 휘둘러 전방을 공격합니다. 최대 체력의 40% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 150 증가\재사용 대기시간 : 12초",
,,,,,,,,,,,,,,,,,,,[도올 - 감전 지대] : 카링이 8초 동안 다수의 감전 지대를 생성합니다. 틱 당 최대 체력의 10% 피해\여름의 기운 20 증가,"[도올 - 번개 내려치기] : 카링이 후방으로 번개 공격을 합니다. 최대 체력의 45% 피해, 1초 동안 스턴 상태이상\여름의 기운 150 증가\재사용 대기시간 : 12초",[도올 - 감전 지대] : 카링이 8초 동안 다수의 감전 지대를 생성합니다. 틱 당 최대 체력의 10% 피해\여름의 기운 20 증가,[도올 - 감전 지대] : 카링이 8초 동안 다수의 감전 지대를 생성합니다. 틱 당 최대 체력의 10% 피해\여름의 기운 20 증가,
,,,,,,,,,,,,,,,,,,,"[도올 - 번개 내려치기] : 카링이 후방으로 번개 공격을 합니다. 최대 체력의 45% 피해, 1초 동안 스턴 상태이상\여름의 기운 150 증가\재사용 대기시간 : 12초","[혼돈 - 흑염] : 맵 곳곳에 활성화된 상태의 흑염이 배치되어 있습니다.\최대 체력의 40% 피해, 1초 동안 스턴 상태이상\가을의 기운 70 증가, 공격 후 2초 동안 비활성화","[도올 - 번개 내려치기] : 카링이 후방으로 번개 공격을 합니다. 최대 체력의 45% 피해, 1초 동안 스턴 상태이상\여름의 기운 150 증가\재사용 대기시간 : 12초","[도올 - 번개 내려치기] : 카링이 후방으로 번개 공격을 합니다. 최대 체력의 45% 피해, 1초 동안 스턴 상태이상\여름의 기운 150 증가\재사용 대기시간 : 12초",
,,,,,,,,,,,,,,,,,,,"[혼돈 - 흑염] : 맵 곳곳에 활성화된 상태의 흑염이 배치되어 있습니다.\최대 체력의 40% 피해, 1초 동안 스턴 상태이상\가을의 기운 70 증가, 공격 후 2초 동안 비활성화",[혼돈 - 폭풍] : 카링이 붉은 기운을 뿜습니다. 최대 체력의 50% 피해\가을의 기운 150 증가\재사용 대기시간 : 15초,"[혼돈 - 흑염] : 맵 곳곳에 활성화된 상태의 흑염이 배치되어 있습니다.\최대 체력의 40% 피해, 1초 동안 스턴 상태이상\가을의 기운 70 증가, 공격 후 2초 동안 비활성화","[혼돈 - 흑염] : 맵 곳곳에 활성화된 상태의 흑염이 배치되어 있습니다.\최대 체력의 40% 피해, 1초 동안 스턴 상태이상\가을의 기운 70 증가, 공격 후 2초 동안 비활성화",
,,,,,,,,,,,,,,,,,,,[혼돈 - 폭풍] : 카링이 붉은 기운을 뿜습니다. 최대 체력의 50% 피해\가을의 기운 150 증가\재사용 대기시간 : 15초,"[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 30% 피해, 랜덤 위치로 강제 텔레포트",[혼돈 - 폭풍] : 카링이 붉은 기운을 뿜습니다. 최대 체력의 50% 피해\가을의 기운 150 증가\재사용 대기시간 : 15초,[혼돈 - 폭풍] : 카링이 붉은 기운을 뿜습니다. 최대 체력의 50% 피해\가을의 기운 150 증가\재사용 대기시간 : 15초,
,,,,,,,,,,,,,,,,,,,"[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 30% 피해, 랜덤 위치로 강제 텔레포트","[원혼] : 일정 시간마다 원혼 디버프가 걸립니다. 15초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해","[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 30% 피해, 랜덤 위치로 강제 텔레포트","[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 30% 피해, 랜덤 위치로 강제 텔레포트",
,,,,,,,,,,,,,,,,,,,"[원혼] : 일정 시간마다 원혼 디버프가 걸립니다. 15초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해",[텔레포트] : 카링이 랜덤한 플레이어 위치로 순간이동합니다.,"[원혼] : 일정 시간마다 원혼 디버프가 걸립니다. 15초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해","[원혼] : 일정 시간마다 원혼 디버프가 걸립니다. 15초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해",
,,,,,,,,,,,,,,,,,,,[텔레포트] : 카링이 랜덤한 플레이어 위치로 순간이동합니다.,"[유폐] : 카링이 족자를 펼친 후 접으며, 범위에 있는 플레이어를 족자에 가둡니다.\최대 체력의 35% 피해, 5초 동안 속박되어 초당 10 만큼 정신력 감소",[텔레포트] : 카링이 랜덤한 플레이어 위치로 순간이동합니다.,[텔레포트] : 카링이 랜덤한 플레이어 위치로 순간이동합니다.,
,,,,,,,,,,,,,,,,,,,"[유폐] : 카링이 족자를 펼친 후 접으며, 범위에 있는 플레이어를 족자에 가둡니다.\최대 체력의 35% 피해, 5초 동안 속박되어 초당 10 만큼 정신력 감소","[원혼 방출] : 6초 동안 흑염 근처에서 카링의 형상을 한 원혼이 나타난 뒤, 폭발합니다.\최대 체력의 60% 피해, 정신력 30 감소\재사용 대기시간 : 60초","[유폐] : 카링이 족자를 펼친 후 접으며, 범위에 있는 플레이어를 족자에 가둡니다.\최대 체력의 35% 피해, 5초 동안 속박되어 초당 10 만큼 정신력 감소","[유폐] : 카링이 족자를 펼친 후 접으며, 범위에 있는 플레이어를 족자에 가둡니다.\최대 체력의 35% 피해, 5초 동안 속박되어 초당 10 만큼 정신력 감소",
,,,,,,,,,,,,,,,,,,,"[원혼 방출] : 6초 동안 흑염 근처에서 카링의 형상을 한 원혼이 나타난 뒤, 폭발합니다.\최대 체력의 60% 피해, 정신력 30 감소\재사용 대기시간 : 60초",,"[원혼 방출] : 6초 동안 흑염 근처에서 카링의 형상을 한 원혼이 나타난 뒤, 폭발합니다.\최대 체력의 60% 피해, 정신력 30 감소\재사용 대기시간 : 60초","[원혼 방출] : 6초 동안 흑염 근처에서 카링의 형상을 한 원혼이 나타난 뒤, 폭발합니다.\최대 체력의 60% 피해, 정신력 30 감소\재사용 대기시간 : 60초",
,,,,,,,,,,,,,,,,,,,,3페이즈,,,
,,,,,,,,,,,,,,,,,,,3페이즈,맵 기믹,3페이즈,3페이즈,
,,,,,,,,,,,,,,,,,,,맵 기믹,[개화] 패턴의 [계절의 기운] 증감량이 70 으로 설정됩니다.,맵 기믹,맵 기믹,
,,,,,,,,,,,,,,,,,,,[개화] 패턴의 [계절의 기운] 증감량이 65 로 설정됩니다.,"좌우로 지형이 길게 구성되어 있으며, 3개 구역으로 나뉩니다. 왼쪽부터 [궁기 / 혼돈 / 도올] 이 배치되어 있습니다.",[개화] 패턴의 [계절의 기운] 증감량이 110 으로 설정됩니다.,[개화] 패턴의 [계절의 기운] 증감량이 130 으로 설정됩니다.,
,,,,,,,,,,,,,,,,,,,"좌우로 지형이 길게 구성되어 있으며, 3개 구역으로 나뉩니다. 왼쪽부터 [궁기 / 혼돈 / 도올] 이 배치되어 있습니다.","카링이 위치하지 않은 구역에서는 스킬을 포함한 모든 회복을 할 수 없고, 피격 데미지가 80% 증가합니다.","좌우로 지형이 길게 구성되어 있으며, 3개 구역으로 나뉩니다. 왼쪽부터 [궁기 / 혼돈 / 도올] 이 배치되어 있습니다.","좌우로 지형이 길게 구성되어 있으며, 3개 구역으로 나뉩니다. 왼쪽부터 [궁기 / 혼돈 / 도올] 이 배치되어 있습니다.",
,,,,,,,,,,,,,,,,,,,"카링이 위치하지 않은 구역에서는 스킬을 포함한 모든 회복을 할 수 없고, 피격 데미지가 80% 증가합니다.","6초마다, 구역에 위치한 파티원 1명 당 [해당 계절의 기운]이 25 증가합니다.","카링이 위치하지 않은 구역에서는 스킬을 포함한 모든 회복을 할 수 없고, 피격 데미지가 80% 증가합니다.","카링이 위치하지 않은 구역에서는 스킬을 포함한 모든 회복을 할 수 없고, 피격 데미지가 80% 증가합니다.",
,,,,,,,,,,,,,,,,,,,"6초마다, 구역에 위치한 파티원 1명 당 [해당 계절의 기운]이 25 증가합니다.",[NPC/채집] 키로 [의지의 빛] 을 사용할 수 있습니다.\의지의 빛 : 20초 동안 플레이어 자신의 위치로 카링을 유도할 수 있습니다. 피격 데미지 5% 증가\재사용 대기시간 : 30초,"6초마다, 구역에 위치한 파티원 1명 당 [해당 계절의 기운]이 25 증가합니다.","6초마다, 구역에 위치한 파티원 1명 당 [해당 계절의 기운]이 25 증가합니다.",
,,,,,,,,,,,,,,,,,,,[NPC/채집] 키로 [의지의 빛] 을 사용할 수 있습니다.\의지의 빛 : 20초 동안 플레이어 자신의 위치로 카링을 유도할 수 있습니다. 피격 데미지 5% 증가\재사용 대기시간 : 30초,,[NPC/채집] 키로 [의지의 빛] 을 사용할 수 있습니다.\의지의 빛 : 20초 동안 플레이어 자신의 위치로 카링을 유도할 수 있습니다. 피격 데미지 5% 증가\재사용 대기시간 : 30초,[NPC/채집] 키로 [의지의 빛] 을 사용할 수 있습니다.\의지의 빛 : 20초 동안 플레이어 자신의 위치로 카링을 유도할 수 있습니다. 피격 데미지 5% 증가\재사용 대기시간 : 30초,
,,,,,,,,,,,,,,,,,,,,카링의 체력,,,
,,,,,,,,,,,,,,,,,,,카링의 체력,"카링의 체력에 눈금 표시가 있습니다. 눈금이 표시된 수치까지만 피해를 입힐 수 있으며, 흉수를 처치할 때마다 눈금이 하나씩 사라져, 카링에게 피해를 입힐 수 있습니다.",카링의 체력,카링의 체력,
,,,,,,,,,,,,,,,,,,,"카링의 체력에 눈금 표시가 있습니다. 눈금이 표시된 수치까지만 피해를 입힐 수 있으며, 흉수를 처치할 때마다 눈금이 하나씩 사라져, 카링에게 피해를 입힐 수 있습니다.",,"카링의 체력에 눈금 표시가 있습니다. 눈금이 표시된 수치까지만 피해를 입힐 수 있으며, 흉수를 처치할 때마다 눈금이 하나씩 사라져, 카링에게 피해를 입힐 수 있습니다.","카링의 체력에 눈금 표시가 있습니다. 눈금이 표시된 수치까지만 피해를 입힐 수 있으며, 흉수를 처치할 때마다 눈금이 하나씩 사라져, 카링에게 피해를 입힐 수 있습니다.",
,,,,,,,,,,,,,,,,,,,,맵/흉수 패턴,,,
,,,,,,,,,,,,,,,,,,,맵/흉수 패턴,"[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 25% 피해, 랜덤 위치로 강제 텔레포트",맵/흉수 패턴,맵/흉수 패턴,
,,,,,,,,,,,,,,,,,,,"[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 25% 피해, 랜덤 위치로 강제 텔레포트","[폭발 단추] : 바닥에 단추가 생성됩니다. 밟으면 잠시 후 폭발합니다. 최대 체력의 20% 피해, [원혼] 디버프 발생","[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 25% 피해, 랜덤 위치로 강제 텔레포트","[죽음의 손아귀] : 맵에 죽음의 손아귀가 나타납니다.\최대 체력의 25% 피해, 랜덤 위치로 강제 텔레포트",
,,,,,,,,,,,,,,,,,,,"[폭발 단추] : 바닥에 단추가 생성됩니다. 밟으면 잠시 후 폭발합니다. 최대 체력의 20% 피해, [원혼] 디버프 발생","[원혼] : 10초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해","[폭발 단추] : 바닥에 단추가 생성됩니다. 밟으면 잠시 후 폭발합니다. 최대 체력의 20% 피해, [원혼] 디버프 발생","[폭발 단추] : 바닥에 단추가 생성됩니다. 밟으면 잠시 후 폭발합니다. 최대 체력의 20% 피해, [원혼] 디버프 발생",
,,,,,,,,,,,,,,,,,,,"[원혼] : 10초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해","[궁기 - 붉은 기둥] : 궁기 지역에서 붉은 기둥이 생성됩니다.\최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가","[원혼] : 10초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해","[원혼] : 10초 동안 지속, 4초마다 플레이어 위치에 폭발이 발생하며, 최대 체력의 60% 피해",
,,,,,,,,,,,,,,,,,,,"[궁기 - 붉은 기둥] : 궁기 지역에서 붉은 기둥이 생성됩니다.\최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가","[도올 - 벼락] : 도올 지역에서 벼락이 생성됩니다. 최대 체력의 40% 피해, 2초 동안 스턴 상태이상\여름의 기운 60 증가","[궁기 - 붉은 기둥] : 궁기 지역에서 붉은 기둥이 생성됩니다.\최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가","[궁기 - 붉은 기둥] : 궁기 지역에서 붉은 기둥이 생성됩니다.\최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가",
,,,,,,,,,,,,,,,,,,,"[도올 - 벼락] : 도올 지역에서 벼락이 생성됩니다. 최대 체력의 40% 피해, 2초 동안 스턴 상태이상\여름의 기운 60 증가","[혼돈 - 사슬] : 혼돈 지역에서 혼돈이 사슬을 발사합니다. 첫 타격은 최대 체력의 40% 피해, 가을의 기운 60 증가\이후 타격은 최대 체력의 5% 피해, 가을의 기운 5 증가","[도올 - 벼락] : 도올 지역에서 벼락이 생성됩니다. 최대 체력의 40% 피해, 2초 동안 스턴 상태이상\여름의 기운 60 증가","[도올 - 벼락] : 도올 지역에서 벼락이 생성됩니다. 최대 체력의 40% 피해, 2초 동안 스턴 상태이상\여름의 기운 60 증가",
,,,,,,,,,,,,,,,,,,,"[혼돈 - 사슬] : 혼돈 지역에서 혼돈이 사슬을 발사합니다. 첫 타격은 최대 체력의 40% 피해, 가을의 기운 60 증가\이후 타격은 최대 체력의 5% 피해, 가을의 기운 5 증가",,"[혼돈 - 사슬] : 혼돈 지역에서 혼돈이 사슬을 발사합니다. 첫 타격은 최대 체력의 40% 피해, 가을의 기운 60 증가\이후 타격은 최대 체력의 5% 피해, 가을의 기운 5 증가","[혼돈 - 사슬] : 혼돈 지역에서 혼돈이 사슬을 발사합니다. 첫 타격은 최대 체력의 40% 피해, 가을의 기운 60 증가\이후 타격은 최대 체력의 5% 피해, 가을의 기운 5 증가",
,,,,,,,,,,,,,,,,,,,,카링 패턴,,,
,,,,,,,,,,,,,,,,,,,카링 패턴,[손 폭발] : 카링이 검은 손을 전방에 심습니다. 검은 손은 폭발하며 최대 체력의 40% 피해,카링 패턴,카링 패턴,
,,,,,,,,,,,,,,,,,,,[손 폭발] : 카링이 검은 손을 전방에 심습니다. 검은 손은 폭발하며 최대 체력의 40% 피해,"[붙잡기] : 흉수가 1마리 이상 처치되었을 때 사용합니다. 카링이 검은 손으로 플레이어를 붙잡습니다.\최대 체력의 30% 피해, 3초 동안 속박 후 플레이어를 날립니다.",[손 폭발] : 카링이 검은 손을 전방에 심습니다. 검은 손은 폭발하며 최대 체력의 40% 피해,[손 폭발] : 카링이 검은 손을 전방에 심습니다. 검은 손은 폭발하며 최대 체력의 40% 피해,
,,,,,,,,,,,,,,,,,,,"[붙잡기] : 흉수가 1마리 이상 처치되었을 때 사용합니다. 카링이 검은 손으로 플레이어를 붙잡습니다.\최대 체력의 30% 피해, 3초 동안 속박 후 플레이어를 날립니다.","[후방 깨물기] : 흉수가 2마리 처치되었을 때 사용합니다. 카링의 날개가 원혼으로 변하여 공간을 덮칩니다.\최대 체력의 70% 피해, 1초 동안 스턴 상태이상","[붙잡기] : 흉수가 1마리 이상 처치되었을 때 사용합니다. 카링이 검은 손으로 플레이어를 붙잡습니다.\최대 체력의 30% 피해, 3초 동안 속박 후 플레이어를 날립니다.","[붙잡기] : 흉수가 1마리 이상 처치되었을 때 사용합니다. 카링이 검은 손으로 플레이어를 붙잡습니다.\최대 체력의 30% 피해, 3초 동안 속박 후 플레이어를 날립니다.",
,,,,,,,,,,,,,,,,,,,"[후방 깨물기] : 흉수가 2마리 처치되었을 때 사용합니다. 카링의 날개가 원혼으로 변하여 공간을 덮칩니다.\최대 체력의 70% 피해, 1초 동안 스턴 상태이상","[수라] : 카링이 주변 공간을 찢으며 양쪽으로 밀어냅니다.\최대 체력의 30% 피해, 넉백, 2초 동안 스턴 상태이상","[후방 깨물기] : 흉수가 2마리 처치되었을 때 사용합니다. 카링의 날개가 원혼으로 변하여 공간을 덮칩니다.\최대 체력의 70% 피해, 1초 동안 스턴 상태이상","[후방 깨물기] : 흉수가 2마리 처치되었을 때 사용합니다. 카링의 날개가 원혼으로 변하여 공간을 덮칩니다.\최대 체력의 70% 피해, 1초 동안 스턴 상태이상",
,,,,,,,,,,,,,,,,,,,"[수라] : 카링이 주변 공간을 찢으며 양쪽으로 밀어냅니다.\최대 체력의 30% 피해, 넉백, 2초 동안 스턴 상태이상",[악기 방출] : 구역 한 곳에서 악기가 방출됩니다. 해당 구역에 있는 플레이어는 무적기를 무시하는 즉사 피해\재사용 대기시간 : 30초,"[수라] : 카링이 주변 공간을 찢으며 양쪽으로 밀어냅니다.\최대 체력의 30% 피해, 넉백, 2초 동안 스턴 상태이상","[수라] : 카링이 주변 공간을 찢으며 양쪽으로 밀어냅니다.\최대 체력의 30% 피해, 넉백, 2초 동안 스턴 상태이상",
,,,,,,,,,,,,,,,,,,,[악기 방출] : 구역 한 곳에서 악기가 방출됩니다. 해당 구역에 있는 플레이어는 무적기를 무시하는 즉사 피해\재사용 대기시간 : 30초,,[악기 방출] : 구역 두 곳에서 악기가 방출됩니다. 해당 구역에 있는 플레이어는 무적기를 무시하는 즉사 피해\재사용 대기시간 : 30초,[악기 방출] : 구역 두 곳에서 악기가 방출됩니다. 해당 구역에 있는 플레이어는 무적기를 무시하는 즉사 피해\재사용 대기시간 : 30초,
